Date,Adj Close ^DJI,Adj Close ^GSPC,Adj Close ^IXIC,Adj Close ^RUT,Close ^DJI,Close ^GSPC,Close ^IXIC,Close ^RUT,High ^DJI,High ^GSPC,High ^IXIC,High ^RUT,Low ^DJI,Low ^GSPC,Low ^IXIC,Low ^RUT,Open ^DJI,Open ^GSPC,Open ^IXIC,Open ^RUT,Volume ^DJI,Volume ^GSPC,Volume ^IXIC,Volume ^RUT
2000-09-26,10631.3203125,1427.2099609375,3689.10009765625,509.8999938964844,10631.3203125,1427.2099609375,3689.10009765625,509.8999938964844,10813.240234375,1448.0400390625,3795.7900390625,516.469970703125,10615.7802734375,1425.25,3677.72998046875,509.4100036621094,10806.2998046875,1439.030029296875,3762.64990234375,515.3800048828125,321770000,1106600000,1825900000,1106600000
2000-09-27,10628.3603515625,1426.5699462890625,3656.300048828125,508.1300048828125,10628.3603515625,1426.5699462890625,3656.300048828125,508.1300048828125,10678.669921875,1437.219970703125,3750.610107421875,513.6500244140625,10579.51953125,1419.43994140625,3622.659912109375,506.7099914550781,10631.3203125,1427.2099609375,3740.6201171875,509.8900146484375,271660000,1174700000,1948200000,1174700000
2000-09-28,10824.0595703125,1458.2900390625,3778.320068359375,523.739990234375,10824.0595703125,1458.2900390625,3778.320068359375,523.739990234375,10856.25,1461.68994140625,3778.3798828125,524.0900268554688,10623.1796875,1425.780029296875,3626.550048828125,507.6199951171875,10629.83984375,1426.5699462890625,3638.93994140625,508.1300048828125,233190000,1206200000,2001450000,1206200000
2000-09-29,10650.919921875,1436.510009765625,3672.820068359375,521.3699951171875,10650.919921875,1436.510009765625,3672.820068359375,521.3699951171875,10821.400390625,1458.2900390625,3751.330078125,524.4000244140625,10650.5498046875,1436.2900390625,3670.31005859375,520.030029296875,10821.400390625,1458.2900390625,3749.27001953125,523.8099975585938,236360000,1197100000,2018050000,1197100000
2000-10-02,10700.1298828125,1436.22998046875,3568.89990234375,511.6700134277344,10700.1298828125,1436.22998046875,3568.89990234375,511.6700134277344,10721.2197265625,1445.5999755859375,3714.47998046875,523.4099731445312,10631.3203125,1429.8299560546875,3559.840087890625,511.6600036621094,10659.0595703125,1436.52001953125,3714.47998046875,521.3699951171875,215090000,1051200000,1799220000,1051200000
2000-10-03,10719.740234375,1426.4599609375,3455.830078125,504.6700134277344,10719.740234375,1426.4599609375,3455.830078125,504.6700134277344,10857.73046875,1454.8199462890625,3639.2900390625,515.219970703125,10709.83984375,1425.280029296875,3454.64990234375,504.3599853515625,10709.83984375,1436.22998046875,3624.929931640625,511.67999267578125,259600000,1098100000,1958840000,1098100000
2000-10-04,10784.48046875,1434.3199462890625,3523.10009765625,507.489990234375,10784.48046875,1434.3199462890625,3523.10009765625,507.489990234375,10849.9599609375,1439.989990234375,3532.429931640625,507.7900085449219,10713.6201171875,1416.31005859375,3382.530029296875,499.3999938964844,10723.330078125,1426.4599609375,3440.60009765625,504.6700134277344,264380000,1167400000,2129330000,1167400000
2000-10-05,10724.919921875,1436.280029296875,3472.10009765625,502.6700134277344,10724.919921875,1436.280029296875,3472.10009765625,502.6700134277344,10843.2998046875,1444.1700439453125,3549.010009765625,508.9800109863281,10722.7001953125,1431.800048828125,3459.580078125,502.6400146484375,10783.7197265625,1434.3199462890625,3499.9599609375,507.489990234375,217400000,1176100000,1872960000,1176100000
2000-10-06,10596.5400390625,1408.989990234375,3361.010009765625,491.0199890136719,10596.5400390625,1408.989990234375,3361.010009765625,491.0199890136719,10779.849609375,1443.300048828125,3505.81005859375,502.989990234375,10518.849609375,1397.06005859375,3314.909912109375,489.6300048828125,10726.759765625,1436.280029296875,3477.699951171875,502.6700134277344,237860000,1150100000,1870690000,1150100000
2000-10-09,10568.4296875,1402.030029296875,3355.56005859375,489.5299987792969,10568.4296875,1402.030029296875,3355.56005859375,489.5299987792969,10641.3095703125,1409.68994140625,3376.919921875,491.0199890136719,10546.23046875,1392.47998046875,3233.18994140625,481.6400146484375,10596.91015625,1408.989990234375,3352.14990234375,491.0199890136719,167770000,716600000,1437770000,716600000
2000-10-10,10524.400390625,1387.02001953125,3240.5400390625,481.6300048828125,10524.400390625,1387.02001953125,3240.5400390625,481.6300048828125,10623.5498046875,1408.8299560546875,3383.39990234375,490.8599853515625,10488.8896484375,1383.8499755859375,3229.010009765625,481.0899963378906,10569.169921875,1402.030029296875,3326.889892578125,489.5299987792969,212070000,1044000000,1874430000,1044000000
2000-10-11,10413.7900390625,1364.5899658203125,3168.489990234375,474.739990234375,10413.7900390625,1364.5899658203125,3168.489990234375,474.739990234375,10566.580078125,1387.02001953125,3258.239990234375,481.6300048828125,10350.8896484375,1349.6700439453125,3103.530029296875,469.19000244140625,10521.0703125,1387.02001953125,3152.330078125,481.6300048828125,324520000,1387500000,2340450000,1387500000
2000-10-12,10034.580078125,1329.780029296875,3074.679931640625,462.9700012207031,10034.580078125,1329.780029296875,3074.679931640625,462.9700012207031,10460.400390625,1374.9300537109375,3249.110107421875,478.6700134277344,10023.490234375,1328.06005859375,3071.25,462.2099914550781,10424.1396484375,1364.5899658203125,3241.260009765625,474.739990234375,367130000,1388600000,2128660000,1388600000
2000-10-13,10192.1796875,1374.1700439453125,3316.77001953125,480.3900146484375,10192.1796875,1374.1700439453125,3316.77001953125,480.3900146484375,10208.08984375,1374.1700439453125,3316.969970703125,480.3999938964844,10014.240234375,1327.0799560546875,3054.550048828125,460.4700012207031,10031.6201171875,1329.780029296875,3054.550048828125,462.9700012207031,300410000,1223900000,2070750000,1223900000
2000-10-16,10238.7998046875,1374.6199951171875,3290.280029296875,481.75,10238.7998046875,1374.6199951171875,3290.280029296875,481.75,10272.08984375,1379.47998046875,3339.85009765625,485.6499938964844,10177.759765625,1365.06005859375,3262.3701171875,479.5,10184.7802734375,1374.1700439453125,3315.47998046875,480.3900146484375,270220000,1005400000,1788600000,1005400000
2000-10-17,10089.7099609375,1349.969970703125,3213.9599609375,470.8800048828125,10089.7099609375,1349.969970703125,3213.9599609375,470.8800048828125,10293.919921875,1380.989990234375,3348.610107421875,483.5199890136719,10026.4501953125,1342.3399658203125,3173.679931640625,468.5899963378906,10242.8701171875,1374.6199951171875,3335.39990234375,481.75,253140000,1161500000,1936790000,1161500000
2000-10-18,9975.01953125,1342.1300048828125,3171.56005859375,466.2099914550781,9975.01953125,1342.1300048828125,3171.56005859375,466.2099914550781,10085.990234375,1356.6500244140625,3257.81005859375,470.8800048828125,9654.6396484375,1305.7900390625,3026.110107421875,455.6300048828125,10085.990234375,1349.969970703125,3106.949951171875,470.8800048828125,372410000,1441700000,2519920000,1441700000
2000-10-19,10142.98046875,1388.760009765625,3418.60009765625,481.29998779296875,10142.98046875,1388.760009765625,3418.60009765625,481.29998779296875,10142.98046875,1389.9300537109375,3423.449951171875,481.3599853515625,10014.6103515625,1342.1300048828125,3314.889892578125,466.2099914550781,10014.6103515625,1342.1300048828125,3330.25,466.2099914550781,343710000,1297900000,2343470000,1297900000
2000-10-20,10226.58984375,1396.9300537109375,3483.139892578125,487.45001220703125,10226.58984375,1396.9300537109375,3483.139892578125,487.45001220703125,10229.5498046875,1408.469970703125,3535.110107421875,488.82000732421875,10067.509765625,1382.18994140625,3401.8798828125,481.6000061035156,10141.1298828125,1388.760009765625,3402.9599609375,481.6400146484375,319750000,1177400000,2171490000,1177400000
2000-10-23,10271.7197265625,1395.780029296875,3468.68994140625,489.9599914550781,10271.7197265625,1395.780029296875,3468.68994140625,489.9599914550781,10361.25,1406.9599609375,3523.68994140625,490.5,10216.23046875,1387.75,3432.43994140625,487.45001220703125,10230.2900390625,1396.9300537109375,3483.3798828125,487.45001220703125,339180000,1046800000,1690110000,1046800000
2000-10-24,10393.0703125,1398.1300048828125,3419.7900390625,487.8699951171875,10393.0703125,1398.1300048828125,3419.7900390625,487.8699951171875,10439.3095703125,1415.6400146484375,3526.7099609375,493.8399963378906,10273.5703125,1388.1300048828125,3401.050048828125,487.7099914550781,10273.5703125,1395.780029296875,3495.449951171875,489.9599914550781,274990000,1158600000,1880860000,1158600000
2000-10-25,10326.48046875,1364.9000244140625,3229.570068359375,475.2099914550781,10326.48046875,1364.9000244140625,3229.570068359375,475.2099914550781,10461.9697265625,1398.1300048828125,3376.330078125,487.8500061035156,10306.58984375,1362.2099609375,3210.739990234375,474.2900085449219,10395.66015625,1398.1300048828125,3347.239990234375,487.8500061035156,312490000,1315600000,2170930000,1315600000
2000-10-26,10380.1201171875,1364.43994140625,3272.179931640625,479.760009765625,10380.1201171875,1364.43994140625,3272.179931640625,479.760009765625,10454.849609375,1372.719970703125,3286.2900390625,479.7900085449219,10265.0595703125,1337.81005859375,3081.360107421875,466.55999755859375,10326.48046875,1364.9000244140625,3245.39990234375,475.2200012207031,277120000,1303800000,2292490000,1303800000
2000-10-27,10590.6201171875,1379.5799560546875,3278.360107421875,479.8500061035156,10590.6201171875,1379.5799560546875,3278.360107421875,479.8500061035156,10590.6201171875,1384.5699462890625,3362.260009765625,483.3699951171875,10380.8603515625,1364.1300048828125,3231.6298828125,478.010009765625,10381.599609375,1364.43994140625,3320.68994140625,479.739990234375,377740000,1086300000,1963390000,1086300000
2000-10-30,10835.76953125,1398.6600341796875,3191.39990234375,482.7200012207031,10835.76953125,1398.6600341796875,3191.39990234375,482.7200012207031,10869.51953125,1406.3599853515625,3279.719970703125,484.0799865722656,10578.490234375,1376.8599853515625,3149.239990234375,477.4700012207031,10588.0595703125,1379.5799560546875,3243.8798828125,479.8500061035156,266040000,1186500000,1741440000,1186500000
2000-10-31,10971.1396484375,1429.4000244140625,3369.6298828125,497.67999267578125,10971.1396484375,1429.4000244140625,3369.6298828125,497.67999267578125,10995.41015625,1432.219970703125,3379.080078125,497.67999267578125,10812.259765625,1398.6600341796875,3223.43994140625,482.7200012207031,10835.3896484375,1398.6600341796875,3223.43994140625,482.7200012207031,281800000,1366400000,2146420000,1366400000
2000-11-01,10899.4697265625,1421.219970703125,3333.389892578125,495.17999267578125,10899.4697265625,1421.219970703125,3333.389892578125,495.17999267578125,10993.509765625,1429.5999755859375,3396.719970703125,497.67999267578125,10838.0400390625,1410.449951171875,3289.4599609375,493.20001220703125,10966.2099609375,1429.4000244140625,3316.510009765625,497.67999267578125,249720000,1206800000,2024380000,1206800000
2000-11-02,10880.509765625,1428.3199462890625,3429.02001953125,506.9700012207031,10880.509765625,1428.3199462890625,3429.02001953125,506.9700012207031,10946.490234375,1433.4000244140625,3433.159912109375,506.9800109863281,10869.900390625,1421.219970703125,3370.02001953125,495.17999267578125,10903.169921875,1421.219970703125,3387.280029296875,495.17999267578125,250440000,1167700000,2226920000,1167700000
2000-11-03,10817.9501953125,1426.68994140625,3451.580078125,507.75,10817.9501953125,1426.68994140625,3451.580078125,507.75,10883.169921875,1433.2099609375,3468.590087890625,507.75,10756.900390625,1420.9200439453125,3401.77001953125,504.760009765625,10883.169921875,1428.3199462890625,3447.320068359375,506.9800109863281,195280000,997700000,1846200000,997700000
2000-11-06,10977.2099609375,1432.18994140625,3416.2099609375,503.9599914550781,10977.2099609375,1432.18994140625,3416.2099609375,503.9599914550781,11006.5,1438.4599609375,3480.010009765625,508.8599853515625,10809.98046875,1427.719970703125,3412.97998046875,503.489990234375,10820.599609375,1428.760009765625,3469.35009765625,508.760009765625,186860000,930900000,1608520000,930900000
2000-11-07,10952.1796875,1431.8699951171875,3415.7900390625,506.010009765625,10952.1796875,1431.8699951171875,3415.7900390625,506.010009765625,10996.5498046875,1436.219970703125,3435.1298828125,506.010009765625,10926.01953125,1423.260009765625,3360.260009765625,501.3599853515625,10978.7197265625,1432.18994140625,3399.280029296875,503.9599914550781,171150000,880900000,1700120000,880900000
2000-11-08,10907.0595703125,1409.280029296875,3231.699951171875,500.67999267578125,10907.0595703125,1409.280029296875,3231.699951171875,500.67999267578125,11002.23046875,1437.280029296875,3429.1201171875,506.8800048828125,10903.26953125,1408.780029296875,3231.280029296875,500.54998779296875,10954.33984375,1431.8699951171875,3426.2900390625,506.010009765625,264700000,909300000,1678000000,909300000
2000-11-09,10834.25,1400.1400146484375,3200.35009765625,495.3299865722656,10834.25,1400.1400146484375,3200.35009765625,495.3299865722656,10902.1103515625,1409.280029296875,3230.0,500.67999267578125,10618.490234375,1369.6800537109375,3087.06005859375,485.9700012207031,10902.1103515625,1409.280029296875,3174.89990234375,500.67999267578125,252890000,1111000000,1942770000,1111000000
2000-11-10,10602.9501953125,1365.97998046875,3028.989990234375,480.8999938964844,10602.9501953125,1365.97998046875,3028.989990234375,480.8999938964844,10813.7802734375,1400.1400146484375,3141.35009765625,495.3299865722656,10602.5703125,1365.969970703125,3028.919921875,480.75,10813.7802734375,1400.1400146484375,3122.110107421875,495.3299865722656,273910000,962500000,1779930000,962500000
2000-11-13,10517.25,1351.260009765625,2966.719970703125,476.54998779296875,10517.25,1351.260009765625,2966.719970703125,476.54998779296875,10595.73046875,1365.97998046875,3063.31005859375,480.9200134277344,10369.740234375,1328.6199951171875,2859.389892578125,463.44000244140625,10595.349609375,1365.97998046875,2956.090087890625,480.9200134277344,298020000,1129300000,2048330000,1129300000
2000-11-14,10681.0595703125,1382.949951171875,3138.27001953125,486.9100036621094,10681.0595703125,1382.949951171875,3138.27001953125,486.9100036621094,10728.3603515625,1390.06005859375,3145.300048828125,486.92999267578125,10528.25,1351.260009765625,3059.8798828125,476.5299987792969,10528.25,1351.260009765625,3069.81005859375,476.5299987792969,227080000,1118800000,1785310000,1118800000
2000-11-15,10707.599609375,1389.81005859375,3165.489990234375,491.7900085449219,10707.599609375,1389.81005859375,3165.489990234375,491.7900085449219,10799.3701171875,1395.9599609375,3208.949951171875,493.0400085449219,10635.9404296875,1374.75,3104.570068359375,485.6099853515625,10681.2099609375,1382.949951171875,3137.610107421875,486.9100036621094,189850000,1066800000,1705940000,1066800000
2000-11-16,10656.0302734375,1372.3199462890625,3031.8798828125,481.6400146484375,10656.0302734375,1372.3199462890625,3031.8798828125,481.6400146484375,10757.66015625,1394.760009765625,3175.6298828125,491.7900085449219,10639.349609375,1370.3900146484375,3031.760009765625,481.2699890136719,10705.330078125,1389.81005859375,3121.800048828125,491.7900085449219,175280000,956300000,1523710000,956300000
2000-11-17,10629.8701171875,1367.719970703125,3027.18994140625,482.6099853515625,10629.8701171875,1367.719970703125,3027.18994140625,482.6099853515625,10762.58984375,1384.8499755859375,3090.969970703125,488.3999938964844,10565.7900390625,1355.550048828125,2967.169921875,481.29998779296875,10657.1298828125,1372.3199462890625,3044.449951171875,481.6400146484375,221680000,1070400000,1760850000,1070400000
2000-11-20,10462.650390625,1342.6199951171875,2875.639892578125,470.239990234375,10462.650390625,1342.6199951171875,2875.639892578125,470.239990234375,10624.2802734375,1367.719970703125,2949.5,482.69000244140625,10449.2802734375,1341.6700439453125,2860.489990234375,469.4100036621094,10624.1796875,1367.719970703125,2943.110107421875,482.69000244140625,203170000,955800000,1716290000,955800000
2000-11-21,10494.5,1347.3499755859375,2871.449951171875,466.7900085449219,10494.5,1347.3499755859375,2871.449951171875,466.7900085449219,10569.009765625,1355.8699951171875,2921.800048828125,472.44000244140625,10415.25,1333.6199951171875,2845.169921875,465.489990234375,10465.5703125,1342.6199951171875,2892.030029296875,470.239990234375,191420000,1137100000,1749380000,1137100000
2000-11-22,10399.3203125,1322.3599853515625,2755.340087890625,457.8999938964844,10399.3203125,1322.3599853515625,2755.340087890625,457.8999938964844,10493.26953125,1347.3499755859375,2872.639892578125,466.7900085449219,10371.6396484375,1321.8900146484375,2754.139892578125,454.260009765625,10484.259765625,1347.3499755859375,2828.139892578125,466.7900085449219,204630000,963200000,1885130000,963200000
2000-11-24,10470.23046875,1341.77001953125,2904.3798828125,471.8699951171875,10470.23046875,1341.77001953125,2904.3798828125,471.8699951171875,10508.150390625,1343.8299560546875,2904.4599609375,471.8699951171875,10397.0498046875,1322.3599853515625,2820.909912109375,457.8999938964844,10403.8701171875,1322.3599853515625,2823.47998046875,457.8999938964844,87980000,404870000,781600000,404870000
2000-11-27,10546.0703125,1348.969970703125,2880.489990234375,471.70001220703125,10546.0703125,1348.969970703125,2880.489990234375,471.70001220703125,10626.83984375,1362.5,2998.75,478.7200012207031,10479.330078125,1341.77001953125,2874.7099609375,471.6499938964844,10479.330078125,1341.77001953125,2979.929931640625,471.8500061035156,203320000,946100000,1706570000,946100000
2000-11-28,10507.580078125,1336.0899658203125,2734.97998046875,459.0199890136719,10507.580078125,1336.0899658203125,2734.97998046875,459.0199890136719,10613.9404296875,1358.81005859375,2891.39990234375,471.70001220703125,10489.5703125,1334.969970703125,2734.4599609375,458.6300048828125,10537.8603515625,1348.969970703125,2873.72998046875,471.70001220703125,235020000,1028200000,1919970000,1028200000
2000-11-29,10629.1103515625,1341.9300537109375,2706.929931640625,454.6000061035156,10629.1103515625,1341.9300537109375,2706.929931640625,454.6000061035156,10646.169921875,1352.3800048828125,2770.179931640625,459.8599853515625,10480.830078125,1329.280029296875,2642.889892578125,451.54998779296875,10502.740234375,1336.0899658203125,2748.179931640625,459.0199890136719,235620000,402100000,2055720000,402100000
2000-11-30,10414.490234375,1314.949951171875,2597.929931640625,445.94000244140625,10414.490234375,1314.949951171875,2597.929931640625,445.94000244140625,10610.5302734375,1341.9100341796875,2641.75,454.6000061035156,10292.3896484375,1294.9000244140625,2523.0400390625,440.760009765625,10610.5302734375,1341.9100341796875,2599.0400390625,454.6000061035156,362290000,1186530000,2736270000,1186530000
2000-12-01,10373.5400390625,1315.22998046875,2645.2900390625,456.8399963378906,10373.5400390625,1315.22998046875,2645.2900390625,456.8399963378906,10524.4501953125,1334.6700439453125,2749.06005859375,461.6600036621094,10348.7001953125,1307.02001953125,2604.27001953125,445.94000244140625,10416.759765625,1314.949951171875,2644.090087890625,445.94000244140625,301730000,1195200000,2221970000,1195200000
2000-12-04,10560.9501953125,1324.969970703125,2615.75,450.3900146484375,10560.9501953125,1324.969970703125,2615.75,450.3900146484375,10604.4599609375,1332.06005859375,2671.179931640625,456.8900146484375,10319.3095703125,1310.22998046875,2567.179931640625,450.3900146484375,10377.330078125,1315.1800537109375,2662.56005859375,456.8299865722656,261400000,1103000000,1860480000,1103000000
2000-12-05,10898.7197265625,1376.5400390625,2889.800048828125,471.1700134277344,10898.7197265625,1376.5400390625,2889.800048828125,471.1700134277344,10917.2998046875,1376.56005859375,2889.800048828125,471.3500061035156,10576.7802734375,1324.969970703125,2694.409912109375,450.3900146484375,10576.7802734375,1324.969970703125,2702.719970703125,450.3900146484375,291620000,900300000,2474670000,900300000
2000-12-06,10664.3798828125,1351.4599609375,2796.5,463.5400085449219,10664.3798828125,1351.4599609375,2796.5,463.5400085449219,10896.1396484375,1376.5400390625,2916.199951171875,474.1099853515625,10620.8603515625,1346.1500244140625,2781.239990234375,463.1300048828125,10896.1396484375,1376.5400390625,2878.8701171875,471.1700134277344,312570000,1399300000,2308280000,1399300000
2000-12-07,10617.3603515625,1343.550048828125,2752.659912109375,461.1000061035156,10617.3603515625,1343.550048828125,2752.659912109375,461.1000061035156,10689.01953125,1353.5,2794.530029296875,463.5400085449219,10583.23046875,1339.260009765625,2707.9599609375,459.8800048828125,10644.66015625,1351.4599609375,2748.2900390625,463.5400085449219,249400000,1128000000,1756810000,1128000000
2000-12-08,10712.91015625,1369.8900146484375,2917.429931640625,479.07000732421875,10712.91015625,1369.8900146484375,2917.429931640625,479.07000732421875,10803.5400390625,1380.3299560546875,2929.949951171875,479.0799865722656,10631.8603515625,1343.550048828125,2844.929931640625,461.1000061035156,10632.1396484375,1343.550048828125,2857.929931640625,461.1000061035156,275080000,1358300000,2328650000,1358300000
2000-12-11,10725.7998046875,1380.199951171875,3015.10009765625,487.2300109863281,10725.7998046875,1380.199951171875,3015.10009765625,487.2300109863281,10792.16015625,1389.050048828125,3028.75,487.2300109863281,10670.0595703125,1364.1400146484375,2901.47998046875,477.9200134277344,10719.3603515625,1369.8900146484375,2936.60009765625,479.07000732421875,256450000,1202400000,2447760000,1202400000
2000-12-12,10768.26953125,1371.1800537109375,2931.77001953125,477.760009765625,10768.26953125,1371.1800537109375,2931.77001953125,477.760009765625,10856.25,1380.27001953125,3002.530029296875,487.2300109863281,10703.8095703125,1370.27001953125,2930.989990234375,477.7300109863281,10725.7998046875,1380.199951171875,2994.06005859375,487.2300109863281,238100000,1083400000,1919030000,1083400000
2000-12-13,10794.4404296875,1359.989990234375,2822.77001953125,469.9100036621094,10794.4404296875,1359.989990234375,2822.77001953125,469.9100036621094,10915.400390625,1385.8199462890625,3001.719970703125,480.9100036621094,10772.5400390625,1358.47998046875,2814.1298828125,469.2900085449219,10777.9501953125,1371.1800537109375,2996.570068359375,477.760009765625,239430000,1195100000,2042250000,1195100000
2000-12-14,10674.990234375,1340.9300537109375,2728.510009765625,461.82000732421875,10674.990234375,1340.9300537109375,2728.510009765625,461.82000732421875,10798.990234375,1359.989990234375,2847.3701171875,469.9100036621094,10615.83984375,1340.47998046875,2727.260009765625,461.3299865722656,10794.8203125,1359.989990234375,2820.47998046875,469.9100036621094,193430000,1061300000,1770640000,1061300000
2000-12-15,10434.9599609375,1312.1500244140625,2653.27001953125,458.0299987792969,10434.9599609375,1312.1500244140625,2653.27001953125,458.0299987792969,10653.3798828125,1340.9300537109375,2697.929931640625,461.82000732421875,10434.58984375,1305.3800048828125,2596.030029296875,452.82000732421875,10647.98046875,1340.9300537109375,2688.659912109375,461.82000732421875,479460000,1561100000,2770690000,156110000
2000-12-18,10645.419921875,1322.739990234375,2624.52001953125,463.25,10645.419921875,1322.739990234375,2624.52001953125,463.25,10679.919921875,1332.3199462890625,2726.199951171875,464.7799987792969,10433.33984375,1312.1500244140625,2597.469970703125,458.0299987792969,10433.33984375,1312.1500244140625,2698.719970703125,458.0299987792969,217520000,1189900000,2065990000,1189900000
2000-12-19,10584.3701171875,1305.5999755859375,2511.7099609375,458.7799987792969,10584.3701171875,1305.5999755859375,2511.7099609375,458.7799987792969,10784.580078125,1346.43994140625,2696.610107421875,466.9100036621094,10582.849609375,1305.199951171875,2509.760009765625,458.4200134277344,10643.1396484375,1322.9599609375,2617.06005859375,463.6600036621094,278950000,1324900000,2317200000,1324900000
2000-12-20,10318.9296875,1264.739990234375,2332.780029296875,443.79998779296875,10318.9296875,1264.739990234375,2332.780029296875,443.79998779296875,10580.9697265625,1305.5999755859375,2432.830078125,458.7799987792969,10318.9296875,1261.1600341796875,2312.510009765625,442.32000732421875,10580.9697265625,1305.5999755859375,2410.9599609375,458.7799987792969,311500000,1421600000,2855150000,1421600000
2000-12-21,10487.2900390625,1274.8599853515625,2340.1201171875,447.0299987792969,10487.2900390625,1274.8599853515625,2340.1201171875,447.0299987792969,10520.4697265625,1285.31005859375,2423.7099609375,450.30999755859375,10299.2099609375,1254.0699462890625,2288.159912109375,440.7799987792969,10314.3798828125,1264.739990234375,2310.2099609375,443.79998779296875,321300000,1449900000,2686970000,1449900000
2000-12-22,10635.5595703125,1305.949951171875,2517.02001953125,462.989990234375,10635.5595703125,1305.949951171875,2517.02001953125,462.989990234375,10640.8701171875,1305.969970703125,2517.929931640625,463.4100036621094,10475.349609375,1274.8599853515625,2397.669921875,447.0299987792969,10495.259765625,1274.8599853515625,2397.669921875,447.0299987792969,230880000,1087100000,2235410000,1087100000
2000-12-26,10692.4404296875,1315.18994140625,2493.52001953125,466.6300048828125,10692.4404296875,1315.18994140625,2493.52001953125,466.6300048828125,10701.16015625,1315.93994140625,2548.75,467.0,10597.6396484375,1301.6400146484375,2436.18994140625,462.45001220703125,10638.2099609375,1305.969970703125,2518.2900390625,462.989990234375,153960000,806500000,1558700000,806500000
2000-12-27,10803.16015625,1328.9200439453125,2539.35009765625,479.29998779296875,10803.16015625,1328.9200439453125,2539.35009765625,479.29998779296875,10828.9404296875,1332.030029296875,2539.52001953125,479.29998779296875,10645.0400390625,1310.9599609375,2450.219970703125,463.4200134277344,10690.099609375,1315.18994140625,2471.330078125,466.6300048828125,190400000,1092700000,2002650000,1092700000
2000-12-28,10868.759765625,1334.219970703125,2557.760009765625,494.0299987792969,10868.759765625,1334.219970703125,2557.760009765625,494.0299987792969,10901.3701171875,1335.9300537109375,2571.52001953125,494.0299987792969,10774.7197265625,1325.780029296875,2514.56005859375,476.8500061035156,10795.2001953125,1328.9200439453125,2517.89990234375,479.29998779296875,188600000,1015300000,2192130000,1015300000
2000-12-29,10787.990234375,1320.280029296875,2470.52001953125,483.5299987792969,10787.990234375,1320.280029296875,2470.52001953125,483.5299987792969,10917.6796875,1340.0999755859375,2577.02001953125,495.8399963378906,10758.3203125,1317.510009765625,2456.5400390625,482.8999938964844,10868.759765625,1334.219970703125,2552.679931640625,494.0299987792969,210800000,1035500000,2531760000,1035500000
2001-01-02,10646.150390625,1283.27001953125,2291.860107421875,462.489990234375,10646.150390625,1283.27001953125,2291.860107421875,462.489990234375,10797.01953125,1320.280029296875,2474.159912109375,483.54998779296875,10585.3603515625,1276.050048828125,2273.070068359375,461.3800048828125,10790.919921875,1320.280029296875,2474.159912109375,483.54998779296875,253300000,1129400000,1918930000,1129400000
2001-01-03,10945.75,1347.56005859375,2616.68994140625,484.3900146484375,10945.75,1347.56005859375,2616.68994140625,484.3900146484375,11019.0498046875,1347.760009765625,2618.030029296875,484.3900146484375,10581.08984375,1274.6199951171875,2251.7099609375,459.2799987792969,10637.419921875,1283.27001953125,2254.56005859375,462.489990234375,420720000,1880700000,3188000000,188070000
2001-01-04,10912.41015625,1333.3399658203125,2566.830078125,477.20001220703125,10912.41015625,1333.3399658203125,2566.830078125,477.20001220703125,11028.0,1350.239990234375,2644.800048828125,484.3900146484375,10888.419921875,1329.1400146484375,2549.830078125,475.8999938964844,10944.9404296875,1347.56005859375,2593.9599609375,484.3900146484375,382800000,2131000000,2610680000,216940000
2001-01-05,10662.009765625,1298.3499755859375,2407.64990234375,463.1400146484375,10662.009765625,1298.3499755859375,2407.64990234375,463.1400146484375,10919.419921875,1334.77001953125,2574.6201171875,477.30999755859375,10627.75,1294.949951171875,2395.389892578125,461.760009765625,10912.8095703125,1333.3399658203125,2573.110107421875,477.20001220703125,272650000,1430800000,2104670000,1430800000
2001-01-08,10621.349609375,1295.8599853515625,2395.919921875,461.6400146484375,10621.349609375,1295.8599853515625,2395.919921875,461.6400146484375,10700.849609375,1298.3499755859375,2397.06005859375,463.1400146484375,10516.01953125,1276.2900390625,2299.64990234375,457.55999755859375,10658.73046875,1298.3499755859375,2388.719970703125,463.1400146484375,225780000,1115500000,1850590000,1115500000
2001-01-09,10572.5498046875,1300.800048828125,2441.300048828125,463.95001220703125,10572.5498046875,1300.800048828125,2441.300048828125,463.95001220703125,10680.7197265625,1311.719970703125,2474.159912109375,466.3999938964844,10531.0703125,1295.1400146484375,2406.080078125,461.3900146484375,10625.2099609375,1295.8599853515625,2424.68994140625,461.6400146484375,254160000,1191300000,1975130000,1191300000
2001-01-10,10604.26953125,1313.27001953125,2524.179931640625,475.45001220703125,10604.26953125,1313.27001953125,2524.179931640625,475.45001220703125,10611.58984375,1313.760009765625,2525.280029296875,475.45001220703125,10472.509765625,1287.280029296875,2376.489990234375,461.5400085449219,10568.48046875,1300.800048828125,2392.7099609375,463.95001220703125,263700000,1296500000,2470350000,1296500000
2001-01-11,10609.5498046875,1326.8199462890625,2640.570068359375,483.8599853515625,10609.5498046875,1326.8199462890625,2640.570068359375,483.8599853515625,10638.01953125,1332.18994140625,2661.929931640625,484.5299987792969,10552.6201171875,1309.719970703125,2495.010009765625,474.45001220703125,10600.2001953125,1313.27001953125,2495.590087890625,475.45001220703125,279720000,1411200000,2842640000,1411200000
